시설물라벨명칭,시설물종류명,시설물용도분류명,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
C141023_공항동 18-30(보조1) (5시 공항교당),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C281019_화곡4동 470-13(보조1) 명지 아파트  방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C201028_방화1동 251-27(보조2) (9시 방화대로 35길 30-1 막다른길),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C221007_방화3동 353-2(고정1)방화동동일스위트리버아파트방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C201025_방화동 607-143(고정2) (9시 금성교회),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C221009_방화동 136-10(고정1)코알라어린이집방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C141022_공항동 45-88(고정1) (7시 공항대로),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C201022_방화동 485-3(보조1) (12시 방화월드메르디앙아파트 101동),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C141019_공항동 52-16(보조1) (2시 송정제이빌아파트),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C201026_방화동 249-156(공항교회 뒤)(고정1) (6시 방화동로12길 연결),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C201025_방화동 607-143(고정1) (5시 방화동로12가길24 방향),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C221007_방화3동 353-2(고정2)금낭화로24길29-5방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C111011_가양1동 130-3(보조2) (1시 양천로큰길),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C251053_화곡1동 359-101(고정2) 월성약국방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-21 12:31:00,,,,,
C251052_화곡1동 371-27(보조1) 가로공원로 200-17방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-14 12:31:00,,,,,
C241027_우장산동 95-81(고정2)화곡로방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-25 00:31:00,,,,,
C251053_화곡1동 359-101(고정1) 월정로28가길 19-33방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-21 12:31:00,,,,,
C241012(A1108)_우장산동 1061-36(보조)화곡로방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-17 00:31:00,,,,,
C261017_화곡2동 161-7(보조1) 제일스카이빌 (곰달래로 31마길 33) 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C241027_우장산동 95-81(고정1)홍진시범아파트방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-25 00:31:00,,,,,
C301022_화곡8동 408-30(고정1) 탑건 진선미 아파트 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C301022_화곡8동 408-30(고정2) 초록마을로 162-19 승진주택 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C201027_방화동 499-1 개화초등학교 옆(고정1) (6시 개화초등학교정문),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C311019_화곡본동 50-19(고정1) 좌측은 초록마을로7길2방향 우측은 까치산로12길51방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-20 18:43:00,,,,,
"C301021_화곡8동 158-18(고정1) 소공원, 안골 어린이공원 방향",CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C301021_화곡8동 158-18(고정2) 곰달래로 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C201024_방화1동 857(보조1) (7시 강서기동대),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C311019_화곡본동 50-19(고정2) 좌측은 초록마을로9길20방향 우측은 초록마을로9길62-1방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-20 18:43:00,,,,,
C311020_화곡본동 59-36(고정1) 비둘기공원 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-20 18:43:00,,,,,
C311020_화곡본동 59-36(고정2) 까치산로10길 57-18부근 대동빌라 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-20 18:43:00,,,,,
C211026_방화2동 564-62(고정1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
C271016_화곡3동 1044-29(고정2) 강서로 33길 103 CU 편의점 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C201007(A1057)_방화1동 873(보조1) (7시 쌈지공원입구),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C271016_화곡3동 1044-29(고정1) 화곡역 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C241026_우장산동 1064(보조1)화곡역 2번출구방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-25 00:31:00,,,,,
C151013_등촌1동 647-24(고정1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
C111011_가양1동 130-3(보조1) (7시 대륭사우나),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C211025_방화2동 553-22(보조1)도시개발공사12단지아파트방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-19 12:32:00,,,,,
C251061_화곡1동 1085-14(고정1) 신월초등학교방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-22 00:31:00,,,,,
C261019_화곡2동 869-63(보조1) 신정초등학교 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C241029_우장산동 648-15(보조1)공항대로방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-25 00:31:00,,,,,
C261019_화곡2동 869-63(보조2) 좌측은 대호아파트 방향 우측은 아람마트(등촌로 13바길 98) 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C241015_우장산동 73-79(고정2)우장산파크빌방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-17 00:31:00,,,,,
C251003(A1075)_화곡1동 370-13(고정1) 월정로32길 63방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-11-26 00:31:00,,,,,
C211028_방화2동 606-18(보조1)금낭화로1길19방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C301024_화곡8동 410-7(보조2) 초록마을로 28길 12 화이트빌 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C151006(A2010)_등촌1동 647-32(보조1) (10시 공항대로59길 연결),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C291019_화곡6동 969-5(보조1) 강서어린이집 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-19 12:31:00,,,,,
C271021_화곡3동 1039-7,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
C141028_공항동 34-39,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
C291021_화곡6동 988-11,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P283004_화곡4동 468-1(능골어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P273002_화곡3동 1139-1(천사어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P313007_화곡본동 61-96(비둘기어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P143002_공항동 668(장미어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P313008_화곡본동 24-128(꿈돌이어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P173008_등촌3동 695-4(백합어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P173007_등촌3동 688-3(새벗어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P243002_화곡동 산 60-1(우장근린공원 축구장),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P273001_화곡3동 1008-32(미리내어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P223011_방화3동 산157-10(개화산 공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P313006_화곡본동 98-22(구름어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P163001_등촌2동 517-1(능안어린이공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P243002_화곡동 산 60-1(우장근린공원 축구장)(보조1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
[공사중]P163001_등촌2동 517-1(능안어린이공원)(분기-고정1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2020-07-08 12:31:00,,,,,
P283003_화곡동 산22-83(봉제산근린공원)(보조1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P133004_가양3동 1489-1(비둘기어린이공원)(보조1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P253005_화곡1동 355-12(필마어린이공원)(보조1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
P313007_화곡본동 61-96(비둘기어린이공원)(보조1),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-03-06 10:57:00,,,,,
C141028_공항동 34-39(보조1) (9시 공항대로4가길 22-4),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C251060_화곡1동 377-26(고정1) 가로공원로 183-14방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-22 00:31:00,,,,,
C161022_등촌2동 510-7(고정1) (7시 영일고등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C251059_화곡1동 346-72(고정1) 곰달래로19나길 24방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-22 00:31:00,,,,,
C271020_화곡3동 1051(보조2) 강서로 대로 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C251059_화곡1동 346-72(고정2) 곰달래로19길 31방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-12-22 00:31:00,,,,,
C211030_방화2동 564-28(보조1)현대맨션방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
C291021_화곡6동 988-11(보조1) 우장산 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-10-15 14:43:00,,,,,
C301024_화곡8동 410-7(보조1)  곰달래로 35길 163 한빛타운 방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-28 12:32:00,2019-08-14 18:07:00,,,,,
